Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
6/17/2017,Cat_4,Cat_1,1257,2721,low,2290,753,84,31,28,244,287,570,2354,3095,1329,2618,193,76
6/17/2017,Cat_1,Cat_10,147,1118,low,978,531,27,NA,NA,44,54,337,456,527,349,483,186,29
6/17/2017,Cat_2,Cat_10,446,1008,low,5608,883,43,NA,30,45,80,450,302,538,202,458,185,30
6/17/2017,Cat_4,Cat_10,1348,5057,low,29318,2219,31,31,30,179,386,3493,2632,3642,1841,2807,286,132
6/17/2017,Cat_1,Cat_2,7423,42604,low,12550,26556,132,30,43,5604,6651,8527,61841,82848,37645,68763,19021,666
6/17/2017,Cat_2,Cat_2,2239,14299,low,3597,10891,90,NA,32,1561,2105,3319,22932,25499,12527,21262,4520,113
6/17/2017,Cat_4,Cat_2,6217,43315,low,13612,12677,175,30,31,6172,5784,9895,65959,99156,34898,67144,5028,769
6/17/2017,Cat_1,Cat_3,1000,1714,low,2276,1433,63,27,33,227,383,286,1323,1460,858,1475,305,44
6/17/2017,Cat_2,Cat_3,209,453,low,821,559,33,31,27,58,133,133,359,419,242,280,94,29
6/17/2017,Cat_4,Cat_3,900,2059,low,4455,654,42,32,33,456,305,368,1327,1859,800,881,138,28
6/17/2017,Cat_1,Cat_4,580,3567,low,1243,1765,63,33,28,272,642,591,3044,4076,2121,3036,1486,210
6/17/2017,Cat_2,Cat_4,96,466,low,258,286,27,NA,28,40,85,178,592,751,345,678,202,60
6/17/2017,Cat_4,Cat_4,527,2765,low,11133,386,76,33,29,227,434,365,1662,2265,1016,1560,331,70
6/17/2017,Cat_1,Cat_5,15996,63776,high,33366,42336,116,28,46,7095,9945,14174,77091,94264,45610,85249,25966,717
6/17/2017,Cat_2,Cat_5,5609,23305,low,13753,18004,145,29,30,2377,2746,7399,27188,30398,16728,30274,8204,306
6/17/2017,Cat_4,Cat_5,15865,88487,low,57962,21048,272,29,32,12540,8874,22797,87242,122706,56757,92427,11717,795
6/17/2017,Cat_1,Cat_6,NA,27,low,NA,27,NA,NA,NA,NA,NA,NA,27,33,31,27,27,NA
6/17/2017,Cat_4,Cat_6,NA,29,low,NA,31,NA,NA,NA,NA,NA,NA,28,27,33,28,NA,NA
6/17/2017,Cat_1,Cat_7,8061,14622,low,22964,10228,59,33,56,1102,2574,2564,10656,13630,6317,10260,4079,370
6/17/2017,Cat_2,Cat_7,2336,4488,low,44896,4445,60,NA,88,325,940,820,2524,3249,1675,3263,732,59
6/17/2017,Cat_4,Cat_7,16146,22505,low,128395,5227,389,33,98,1762,4634,2098,9379,12072,5948,9042,719,223
6/17/2017,Cat_1,Cat_8,10333,99089,low,15780,40332,262,32,42,8818,11883,23738,104211,118067,61316,123303,44274,932
6/17/2017,Cat_2,Cat_8,2681,24888,low,4518,16316,100,NA,30,2179,3133,8298,34438,34061,19374,32318,9497,313
6/17/2017,Cat_4,Cat_8,11046,116749,low,22342,23436,354,45,31,13165,12535,35747,154442,193651,76710,143368,23489,1095
6/17/2017,Cat_1,Cat_9,130,657,low,363,618,28,NA,30,159,130,166,1023,1129,585,941,415,46
6/17/2017,Cat_2,Cat_9,32,524,low,181,1519,27,NA,28,165,162,79,1776,1953,1045,1074,385,31
6/17/2017,Cat_4,Cat_9,153,1381,low,889,694,68,47,27,262,250,225,5240,6243,2997,2302,190,62
6/18/2017,Cat_1,Cat_1,1355,5053,low,1940,2856,62,29,27,241,535,1353,4744,4951,2515,4492,1954,127
6/18/2017,Cat_2,Cat_1,531,1119,low,669,1026,30,NA,NA,161,102,319,1364,1673,905,1576,335,57
6/18/2017,Cat_4,Cat_1,1248,2813,low,2117,653,103,30,29,303,344,655,2114,2630,1389,2565,290,88
6/18/2017,Cat_1,Cat_10,147,1067,low,886,544,31,NA,NA,61,137,270,590,675,448,603,350,31
6/18/2017,Cat_2,Cat_10,375,891,low,5039,858,29,NA,28,43,116,453,400,599,210,489,196,45
6/18/2017,Cat_4,Cat_10,1020,3788,low,28690,1821,69,30,28,126,264,3097,1920,2928,1093,2365,231,92
6/18/2017,Cat_1,Cat_2,5820,43497,low,10643,23815,210,29,32,6454,5382,9390,58146,81255,38481,71890,18421,826
6/18/2017,Cat_2,Cat_2,2320,14185,low,4028,11375,85,NA,27,1818,1882,3932,26808,30269,13748,25644,4710,193
6/18/2017,Cat_4,Cat_2,6211,46604,low,13981,15210,266,31,32,6439,5609,9705,70752,106728,42942,77185,6329,671
6/18/2017,Cat_1,Cat_3,496,1058,low,1173,1057,28,28,32,156,296,181,859,897,535,806,317,28
6/18/2017,Cat_2,Cat_3,183,356,low,449,529,31,27,32,32,87,130,307,376,185,325,100,42
6/18/2017,Cat_4,Cat_3,752,1631,low,3274,567,40,27,31,309,343,409,1233,1578,636,931,120,30
6/18/2017,Cat_1,Cat_4,346,3129,low,966,1657,31,30,28,154,685,775,2445,3255,1572,2479,1336,95
6/18/2017,Cat_2,Cat_4,84,689,low,233,419,32,NA,30,63,136,128,625,774,391,572,238,30
6/18/2017,Cat_4,Cat_4,324,2714,low,10329,407,101,27,33,256,438,408,2101,2742,1289,1859,297,40
6/18/2017,Cat_1,Cat_5,12582,71276,high,28660,39327,275,33,31,7071,8976,14519,79339,78284,43743,82495,28625,726
6/18/2017,Cat_2,Cat_5,4645,24484,low,12969,19723,175,33,28,2501,3222,7857,32320,33355,18245,31202,8506,292
6/18/2017,Cat_4,Cat_5,19268,91637,low,57954,22644,341,32,28,12304,6954,28370,109961,127970,65340,117567,11269,927
6/18/2017,Cat_1,Cat_6,NA,29,low,NA,32,NA,NA,NA,NA,NA,NA,28,30,32,29,33,NA
6/18/2017,Cat_4,Cat_6,NA,31,low,NA,31,NA,NA,NA,NA,NA,NA,31,31,29,33,NA,NA
6/18/2017,Cat_1,Cat_7,5662,14352,low,18832,10845,73,28,61,1102,1922,2624,8650,12259,5377,9407,3660,153
6/18/2017,Cat_2,Cat_7,2935,4110,low,49921,4201,71,NA,59,448,891,593,3423,4690,1760,3558,727,72
6/18/2017,Cat_4,Cat_7,15945,23010,low,129550,5561,271,32,99,2085,4401,2498,10079,13984,6679,10838,1076,185
6/18/2017,Cat_1,Cat_8,9186,94212,high,14034,40660,219,42,58,10059,11378,23899,124048,141824,63144,118028,50074,1006
6/18/2017,Cat_2,Cat_8,2638,26120,low,4847,17083,127,NA,33,2631,3251,10227,32254,37712,22445,34563,12444,329
6/18/2017,Cat_4,Cat_8,11179,121366,low,23408,25200,406,62,31,15807,9622,40402,171830,205439,95002,155764,26795,1088
6/18/2017,Cat_1,Cat_9,82,606,low,242,762,28,NA,28,135,150,246,879,1067,669,914,499,40
6/18/2017,Cat_2,Cat_9,116,578,low,444,1417,32,NA,27,76,105,125,1529,1683,765,1000,419,59
6/18/2017,Cat_4,Cat_9,137,1621,low,1006,681,61,27,29,405,225,266,6395,7240,3253,3128,242,31
6/19/2017,Cat_1,Cat_1,2356,6077,low,3613,4725,56,28,32,527,964,1395,6153,7330,3643,7143,2178,131
6/19/2017,Cat_2,Cat_1,415,1165,low,677,875,44,NA,NA,55,163,262,955,1106,617,1011,275,46
6/19/2017,Cat_4,Cat_1,1331,2765,low,2151,913,92,28,27,267,177,354,2570,2849,1307,2159,198,62
6/19/2017,Cat_1,Cat_10,117,1019,low,840,605,27,NA,NA,97,121,346,730,838,519,870,293,43
6/19/2017,Cat_2,Cat_10,433,888,low,4338,909,60,NA,30,32,81,374,314,485,167,420,154,30
6/19/2017,Cat_4,Cat_10,1274,3608,low,23943,1560,55,30,27,195,380,3293,2239,3091,1630,2644,159,95
6/19/2017,Cat_1,Cat_2,10292,55885,low,17666,37849,331,32,46,8775,10685,12326,83655,113921,50456,88235,23992,1443
6/19/2017,Cat_2,Cat_2,2143,12393,low,4251,9096,60,NA,27,1139,1967,3102,21539,24223,12517,19213,3746,188
6/19/2017,Cat_4,Cat_2,5263,34454,low,12967,11343,366,30,47,4903,6244,8711,69941,98536,37190,58745,4841,609
6/19/2017,Cat_1,Cat_3,1111,2496,low,2890,2294,41,30,30,398,570,752,1512,1853,917,1739,553,56
6/19/2017,Cat_2,Cat_3,306,705,low,615,538,28,30,29,169,232,222,417,501,223,417,104,33
6/19/2017,Cat_4,Cat_3,861,3241,low,2927,1108,109,46,30,1178,453,1043,1683,2133,1128,1452,202,46
6/19/2017,Cat_1,Cat_4,611,3872,low,1571,2296,60,31,29,223,1066,1085,4030,5277,2186,4439,1791,157
6/19/2017,Cat_2,Cat_4,73,530,low,166,343,28,NA,28,41,77,121,548,799,380,551,204,41
6/19/2017,Cat_4,Cat_4,248,2717,low,11095,387,72,27,40,341,373,359,2541,3014,1748,2215,317,59
6/19/2017,Cat_1,Cat_5,22620,95548,high,39806,53698,370,33,46,10014,12516,19256,97357,113887,64700,105736,38496,1174
6/19/2017,Cat_2,Cat_5,4544,21828,low,11416,15156,143,31,28,1703,2296,5972,24802,29924,13050,26413,6676,301
6/19/2017,Cat_4,Cat_5,17116,82462,low,52802,20038,310,41,47,10925,8848,21777,97479,116621,47297,83179,12284,953
6/19/2017,Cat_1,Cat_6,NA,31,low,NA,30,NA,NA,NA,NA,NA,NA,28,28,27,31,30,NA
6/19/2017,Cat_4,Cat_6,NA,29,low,NA,27,NA,NA,NA,NA,NA,NA,30,32,28,28,NA,NA
6/19/2017,Cat_1,Cat_7,10164,19833,low,31457,15247,128,31,47,1493,3387,4187,11632,17121,7135,12319,4757,552
6/19/2017,Cat_2,Cat_7,2791,4575,low,47547,3436,55,NA,86,394,823,764,2863,3219,1708,2533,701,68
6/19/2017,Cat_4,Cat_7,12791,20583,low,147665,4417,322,27,80,2033,4445,1916,9168,13830,5207,9830,737,201
6/19/2017,Cat_1,Cat_8,17174,124285,high,28845,64297,408,29,62,14218,18579,38357,170611,170651,91740,165389,72889,1644
6/19/2017,Cat_2,Cat_8,2469,20082,low,4042,12802,57,NA,29,1478,2500,8395,26836,33697,14686,27364,8920,381
6/19/2017,Cat_4,Cat_8,10796,107137,low,21395,19464,332,60,46,12891,10054,32182,147568,171488,67961,145949,24169,915
6/19/2017,Cat_1,Cat_9,173,1154,low,375,1115,27,NA,33,179,234,234,1404,1654,792,1423,768,41
6/19/2017,Cat_2,Cat_9,130,488,low,245,1328,28,NA,28,71,84,83,1628,2068,999,862,177,31
6/19/2017,Cat_4,Cat_9,123,1009,low,876,517,28,30,28,264,264,312,5412,6767,3191,2689,241,31
6/20/2017,Cat_1,Cat_1,2609,6702,low,3914,4085,56,33,28,459,866,1285,6440,7750,3826,7071,2441,230
6/20/2017,Cat_2,Cat_1,367,894,low,633,990,61,NA,NA,82,157,209,1091,1254,666,1027,271,31
6/20/2017,Cat_4,Cat_1,1319,2569,low,2635,767,136,33,33,249,368,379,2278,2742,1465,2199,163,46
6/20/2017,Cat_1,Cat_10,169,1101,low,895,643,31,NA,NA,73,155,294,470,737,345,584,196,66
6/20/2017,Cat_2,Cat_10,441,857,low,5514,1048,40,NA,30,58,112,474,313,505,239,387,154,65
6/20/2017,Cat_4,Cat_10,1412,4472,low,23663,1546,47,29,42,224,363,3173,2242,3124,1588,2604,220,125
6/20/2017,Cat_1,Cat_2,11055,54742,low,17816,36367,321,46,29,7210,11745,10386,90528,102800,43472,83146,24059,1373
6/20/2017,Cat_2,Cat_2,1869,11999,low,3075,8263,70,NA,33,1213,1816,2766,18854,22154,9632,16600,3638,226
6/20/2017,Cat_4,Cat_2,5442,38484,low,11816,12225,314,31,41,5184,5656,9438,65595,92338,34765,55487,4823,1004
6/20/2017,Cat_1,Cat_3,774,2675,low,2281,2451,29,33,31,371,1103,620,1537,1990,968,1981,685,159
6/20/2017,Cat_2,Cat_3,178,491,low,639,515,30,29,33,193,309,185,394,459,246,276,90,29
6/20/2017,Cat_4,Cat_3,970,2944,low,4264,766,42,42,28,1100,1516,734,1405,1982,868,1358,148,98
6/20/2017,Cat_1,Cat_4,690,4141,low,1581,2084,40,31,31,285,971,947,4157,5111,2411,4655,2087,191
6/20/2017,Cat_2,Cat_4,114,687,low,173,373,32,NA,29,30,110,150,558,691,401,605,60,56
6/20/2017,Cat_4,Cat_4,322,2628,low,8440,290,57,28,31,325,384,459,2008,2895,1170,2181,369,81
6/20/2017,Cat_1,Cat_5,19974,78961,high,40305,49341,392,29,29,10472,12454,23324,91097,111115,55343,99683,36840,1210
6/20/2017,Cat_2,Cat_5,3982,18786,low,10275,14732,66,32,40,1663,2376,5588,20320,25970,13316,22906,6772,226
6/20/2017,Cat_4,Cat_5,14743,70971,low,46970,17477,449,55,30,10006,8976,19216,78262,111157,49885,91968,11154,1146
6/20/2017,Cat_1,Cat_6,NA,28,low,NA,32,NA,NA,NA,NA,NA,NA,32,33,33,33,28,NA
6/20/2017,Cat_4,Cat_6,NA,32,low,NA,30,NA,NA,NA,NA,NA,NA,31,29,28,31,NA,NA
6/20/2017,Cat_1,Cat_7,11875,20140,low,30098,15736,114,27,58,1451,3790,3627,11313,17668,6597,13335,6078,565
6/20/2017,Cat_2,Cat_7,2254,4030,low,45009,3277,60,NA,81,244,919,907,2594,3305,1373,2647,709,122
6/20/2017,Cat_4,Cat_7,13817,20816,low,145780,5303,505,30,103,1557,3488,2203,8531,13741,5128,9291,745,219
6/20/2017,Cat_1,Cat_8,14867,116436,low,23910,62599,302,29,43,14135,18012,39853,162768,182288,90792,178950,62407,1913
6/20/2017,Cat_2,Cat_8,2308,22017,low,4296,11045,86,NA,27,1777,2782,8800,25954,31825,14611,25839,8089,449
6/20/2017,Cat_4,Cat_8,11369,95920,low,22590,19141,414,59,29,14421,9597,31024,147682,188568,68914,147992,20770,1342
6/20/2017,Cat_1,Cat_9,200,866,low,382,1077,71,NA,29,166,117,340,1331,1616,699,1395,627,90
6/20/2017,Cat_2,Cat_9,66,351,low,308,1048,27,NA,31,94,146,77,1139,1439,659,704,279,31
6/20/2017,Cat_4,Cat_9,70,1035,low,836,592,63,28,44,432,220,222,5434,5870,2993,2906,244,54
6/21/2017,Cat_1,Cat_1,2071,5138,low,3159,4055,60,33,33,393,1149,1320,5141,5978,3459,5693,2309,206
6/21/2017,Cat_2,Cat_1,386,791,low,552,798,33,NA,NA,60,127,185,887,1072,480,813,170,42
6/21/2017,Cat_4,Cat_1,1317,1873,low,2209,909,80,28,31,309,299,395,2317,2793,1254,2142,240,64
6/21/2017,Cat_1,Cat_10,163,928,low,1203,559,27,NA,NA,56,142,396,723,766,426,732,246,43
6/21/2017,Cat_2,Cat_10,381,695,low,4238,532,33,NA,29,28,78,440,423,574,287,520,183,48
6/21/2017,Cat_4,Cat_10,1299,4163,low,23838,1644,30,41,28,133,307,3013,1760,2689,1092,2198,314,41
6/21/2017,Cat_1,Cat_2,10905,47859,low,16236,35236,203,29,28,6632,10550,12113,76377,100716,46065,77795,21616,1128
6/21/2017,Cat_2,Cat_2,1404,9123,low,3014,9782,63,NA,32,1172,1477,2616,17791,21812,11131,15984,3093,258
6/21/2017,Cat_4,Cat_2,5661,35564,low,12210,13281,185,27,30,4747,5712,9118,63748,78940,32844,50429,4655,559
6/21/2017,Cat_1,Cat_3,522,2795,low,1283,1209,43,29,30,206,658,497,1214,1378,642,1254,446,29
6/21/2017,Cat_2,Cat_3,136,545,low,352,410,27,31,30,71,179,127,317,464,214,256,79,29
6/21/2017,Cat_4,Cat_3,336,2986,low,1926,568,76,28,47,657,671,463,1229,1377,742,1214,111,85
6/21/2017,Cat_1,Cat_4,565,3687,low,1223,2063,42,30,29,255,1408,932,3730,5175,2273,4322,1663,220
6/21/2017,Cat_2,Cat_4,138,401,low,292,188,32,NA,30,46,59,142,423,595,341,416,138,30
6/21/2017,Cat_4,Cat_4,182,2446,low,10184,413,53,27,28,214,390,400,1580,2250,925,1737,191,82
6/21/2017,Cat_1,Cat_5,20997,82559,high,43751,48974,283,45,43,9197,12056,17206,86024,109345,54658,94545,35217,1152
6/21/2017,Cat_2,Cat_5,4448,17037,low,9752,13386,100,30,29,1837,2390,5081,20622,24508,12788,20892,5997,209
6/21/2017,Cat_4,Cat_5,12985,62754,low,46950,14598,182,44,27,8878,6873,16755,76718,87420,42205,81997,10331,859
6/21/2017,Cat_1,Cat_6,NA,31,low,NA,31,NA,NA,NA,NA,NA,NA,33,29,29,31,33,NA
6/21/2017,Cat_4,Cat_6,NA,30,low,NA,31,NA,NA,NA,NA,NA,NA,29,27,29,30,NA,NA
6/21/2017,Cat_1,Cat_7,10596,19323,low,22164,14935,47,33,68,1473,3184,4980,12090,15666,7654,13563,5479,332
6/21/2017,Cat_2,Cat_7,1991,3503,low,45853,3706,89,NA,61,371,678,835,2485,3564,2031,2755,965,97
6/21/2017,Cat_4,Cat_7,14029,18134,low,133728,4202,365,27,76,1328,3578,2014,8864,12428,5073,8808,860,203
6/21/2017,Cat_1,Cat_8,15336,135198,high,24098,59265,285,28,31,12866,18429,37956,152786,192792,82028,183943,61369,1894
6/21/2017,Cat_2,Cat_8,2303,21028,low,3786,11867,106,NA,29,1690,2672,7737,25607,29536,15651,27790,6977,384
6/21/2017,Cat_4,Cat_8,10950,99137,low,20296,21247,402,48,27,12127,10934,30816,122888,192296,66248,133523,23268,1243
6/21/2017,Cat_1,Cat_9,132,763,low,394,767,42,NA,28,292,168,146,1548,1679,772,1299,590,59
6/21/2017,Cat_2,Cat_9,119,404,low,266,1047,43,NA,30,96,90,126,1227,1489,651,719,157,33
6/21/2017,Cat_4,Cat_9,144,1298,low,923,627,56,28,28,355,250,240,4934,5878,2528,2121,154,45
6/22/2017,Cat_1,Cat_1,2317,5854,low,3719,4278,98,27,29,468,975,1619,6314,6367,3160,6617,2072,169
6/22/2017,Cat_2,Cat_1,264,751,low,467,704,27,NA,NA,100,85,154,1004,1011,673,885,199,29
6/22/2017,Cat_4,Cat_1,1039,2363,low,1856,816,86,41,27,265,293,386,2354,2766,1434,2422,176,68
6/22/2017,Cat_1,Cat_10,184,1407,low,1528,796,31,NA,NA,94,170,279,818,1027,502,855,563,59
6/22/2017,Cat_2,Cat_10,494,773,low,4806,844,30,NA,29,43,78,500,222,334,123,270,100,28
6/22/2017,Cat_4,Cat_10,1559,3730,low,25496,1835,30,30,33,204,272,2759,2458,3148,1315,2690,250,127
6/22/2017,Cat_1,Cat_2,10803,54428,low,15980,30772,343,27,61,8963,10817,12233,89184,111433,50658,101182,22030,1502
6/22/2017,Cat_2,Cat_2,1809,10749,low,3275,8222,59,NA,30,989,1777,3092,16484,23245,9995,16308,3710,192
6/22/2017,Cat_4,Cat_2,5810,36042,low,12286,13260,345,28,30,5255,5855,7706,64055,92452,34678,52736,5769,802
6/22/2017,Cat_1,Cat_3,3127,4266,low,5671,5073,32,58,31,506,855,659,1758,1841,994,1721,597,84
6/22/2017,Cat_2,Cat_3,1323,1581,low,2365,2347,32,33,29,248,337,273,783,1004,453,820,119,70
6/22/2017,Cat_4,Cat_3,5676,9174,low,18617,5920,72,125,46,1516,882,1180,2904,4179,2006,3093,257,118
6/22/2017,Cat_1,Cat_4,961,4050,low,2085,2224,59,28,33,479,1241,901,3870,5354,2425,5399,1639,183
6/22/2017,Cat_2,Cat_4,68,516,low,286,297,29,NA,29,58,167,74,543,701,319,550,131,30
6/22/2017,Cat_4,Cat_4,489,2572,low,9983,444,79,32,30,353,373,479,1749,2698,1208,1999,347,132
6/22/2017,Cat_1,Cat_5,18877,71409,high,37402,48780,244,31,31,8624,11090,18339,92978,104416,57793,107214,31104,1513
6/22/2017,Cat_2,Cat_5,4600,16927,low,10798,13051,112,28,28,1518,2156,4811,22244,23172,11464,19020,6247,208
6/22/2017,Cat_4,Cat_5,14921,64748,low,48112,15687,261,43,40,9414,7362,21370,83725,109882,39668,78383,10207,989
6/22/2017,Cat_1,Cat_6,NA,32,low,NA,27,NA,NA,NA,NA,NA,NA,28,27,32,30,30,NA
6/22/2017,Cat_4,Cat_6,NA,33,low,NA,31,NA,NA,NA,NA,NA,NA,33,29,30,32,NA,NA
6/22/2017,Cat_1,Cat_7,11080,18735,low,23518,14315,114,30,87,1354,3460,3912,11556,16482,7385,13520,4872,324
6/22/2017,Cat_2,Cat_7,1976,3555,low,42981,3298,62,NA,57,303,732,846,2753,3492,1779,2859,562,125
6/22/2017,Cat_4,Cat_7,13100,20510,low,128009,5363,299,46,111,1582,4188,2411,8365,11609,5380,9083,851,254
6/22/2017,Cat_1,Cat_8,15178,129664,high,24242,56313,259,28,42,14191,17372,37953,142504,185261,82308,157495,69876,2177
6/22/2017,Cat_2,Cat_8,2149,21920,low,4162,12556,64,NA,31,1455,2564,6735,28487,31305,15385,27249,8862,329
6/22/2017,Cat_4,Cat_8,9843,104865,low,19078,20175,431,61,57,13568,10439,27718,142346,198820,68923,136902,21846,910
6/22/2017,Cat_1,Cat_9,146,709,low,389,868,48,NA,45,153,208,171,1562,1715,888,1536,614,47
6/22/2017,Cat_2,Cat_9,102,397,low,210,934,30,NA,28,78,185,117,1191,1462,564,635,261,48
6/22/2017,Cat_4,Cat_9,143,1108,low,1039,583,67,29,30,377,202,250,5327,7336,2739,2860,210,59
6/23/2017,Cat_1,Cat_1,2068,4568,low,2950,3232,83,45,33,256,752,1109,5358,5962,3316,5986,2183,149
6/23/2017,Cat_2,Cat_1,430,733,low,569,790,42,NA,NA,60,94,187,967,1191,599,1066,133,44
6/23/2017,Cat_4,Cat_1,1362,2633,low,2440,843,45,31,33,366,382,447,2692,3001,1595,2640,237,55
6/23/2017,Cat_1,Cat_10,131,1026,low,1241,464,48,NA,NA,130,163,270,781,861,474,729,362,31
6/23/2017,Cat_2,Cat_10,410,907,low,4615,904,41,NA,31,32,77,388,199,285,114,247,138,44
6/23/2017,Cat_4,Cat_10,1250,3555,low,24249,1925,44,31,30,122,334,2805,2147,3212,1396,2116,172,72
6/23/2017,Cat_1,Cat_2,10724,52456,low,16300,34595,315,41,55,7834,11162,10387,89142,99913,48431,87322,19763,1556
6/23/2017,Cat_2,Cat_2,2099,11322,low,3353,8387,103,NA,48,1334,1891,2370,18737,19506,10199,18781,2909,193
6/23/2017,Cat_4,Cat_2,5441,35329,low,11749,13325,359,30,33,5008,5207,9369,67099,88085,34098,55063,4950,656
6/23/2017,Cat_1,Cat_3,4152,4600,low,7978,5857,59,154,30,487,853,551,2062,2403,1218,2060,698,156
6/23/2017,Cat_2,Cat_3,720,1162,low,1808,1725,31,33,31,166,235,192,488,538,389,402,80,31
6/23/2017,Cat_4,Cat_3,3310,4883,low,13023,3322,60,69,29,908,596,841,2443,2694,1298,1853,133,63
6/23/2017,Cat_1,Cat_4,852,3928,low,2237,1935,56,28,29,291,1107,884,4159,5401,2303,3923,1307,247
6/23/2017,Cat_2,Cat_4,97,458,low,318,388,30,NA,27,96,131,172,511,712,394,597,191,45
6/23/2017,Cat_4,Cat_4,536,2852,low,10360,426,73,30,31,257,522,325,1881,2616,1361,1995,336,60
6/23/2017,Cat_1,Cat_5,17371,74705,high,41798,41010,236,30,61,9501,10858,18475,97067,102579,50328,104087,35499,1202
6/23/2017,Cat_2,Cat_5,4022,19344,low,10296,14402,103,40,47,1530,2765,5284,19371,24409,12228,20713,5656,478
6/23/2017,Cat_4,Cat_5,15164,73665,low,47929,15975,302,57,42,7885,7427,18244,87008,93781,42547,89243,11145,825
6/23/2017,Cat_1,Cat_6,NA,33,low,NA,32,NA,NA,NA,NA,NA,NA,28,33,30,31,30,NA
6/23/2017,Cat_4,Cat_6,NA,30,low,NA,33,NA,NA,NA,NA,NA,NA,28,31,32,31,NA,NA
6/23/2017,Cat_1,Cat_7,10511,19327,low,21002,14418,73,31,70,1185,3149,3804,9885,15174,5703,12407,5118,477
6/23/2017,Cat_2,Cat_7,2337,4094,low,38667,3726,75,NA,96,175,735,871,2760,3556,1602,2668,631,91
6/23/2017,Cat_4,Cat_7,15224,18439,low,147854,5473,354,31,69,1629,4201,2805,8121,11498,5018,8411,514,210
6/23/2017,Cat_1,Cat_8,16405,117024,high,25677,50493,358,31,32,13330,15735,34124,137262,171059,75782,168549,62461,2307
6/23/2017,Cat_2,Cat_8,2409,19857,low,3602,13003,56,NA,28,1824,3104,7399,29014,30703,14996,29177,7935,292
6/23/2017,Cat_4,Cat_8,9381,94785,low,19549,20553,391,83,44,11768,11716,32506,126768,163677,60776,132980,20471,929
6/23/2017,Cat_1,Cat_9,150,816,low,337,1635,42,NA,28,132,211,155,1548,1545,716,1560,671,48
6/23/2017,Cat_2,Cat_9,54,415,low,191,848,29,NA,28,117,135,119,1242,1572,828,815,206,27
6/23/2017,Cat_4,Cat_9,167,1206,low,940,675,56,27,43,301,289,232,5787,6650,2589,2660,228,31
6/24/2017,Cat_1,Cat_1,1565,4215,low,2282,2725,48,28,32,326,595,1028,4172,4924,2387,4669,1491,131
6/24/2017,Cat_2,Cat_1,459,846,low,653,694,31,NA,NA,93,134,233,1024,1288,743,991,233,33
6/24/2017,Cat_4,Cat_1,1184,2639,low,2274,870,114,44,32,200,291,389,1796,2195,1155,2174,150,43
6/24/2017,Cat_1,Cat_10,187,1213,low,1222,613,31,NA,NA,55,172,339,680,660,378,645,256,44
6/24/2017,Cat_2,Cat_10,431,1074,low,5136,942,32,NA,32,94,182,522,344,587,273,535,222,45
6/24/2017,Cat_4,Cat_10,1277,4243,low,25982,1788,48,30,32,133,336,3718,1927,2956,1338,2382,301,59
6/24/2017,Cat_1,Cat_2,6604,42289,low,11589,27713,268,28,42,5331,6706,8170,64085,73761,36811,75438,18961,1067
6/24/2017,Cat_2,Cat_2,2668,13944,low,4488,12174,93,NA,30,1423,2136,3752,24432,24262,13681,23919,5437,276
6/24/2017,Cat_4,Cat_2,5605,37639,low,13720,16116,192,47,41,5956,7147,10533,77492,94764,38351,61725,5089,920
6/24/2017,Cat_1,Cat_3,873,1367,low,1383,1308,27,41,33,197,405,319,988,1120,599,1195,233,54
6/24/2017,Cat_2,Cat_3,265,400,low,594,568,46,58,33,77,133,129,488,490,334,325,107,42
6/24/2017,Cat_4,Cat_3,988,2027,low,3193,1000,55,43,29,410,229,530,1390,1751,915,1140,123,40
6/24/2017,Cat_1,Cat_4,634,3322,low,2530,1843,57,32,33,305,766,827,3805,4047,2059,4187,1079,115
6/24/2017,Cat_2,Cat_4,142,499,low,474,396,43,NA,31,42,159,199,445,631,304,572,149,44
6/24/2017,Cat_4,Cat_4,355,2676,low,9834,490,130,31,32,137,434,621,1756,2452,1076,1654,336,77
6/24/2017,Cat_1,Cat_5,16506,59962,high,31711,38203,336,59,54,7003,8944,14018,71240,89228,44190,74631,25156,1090
6/24/2017,Cat_2,Cat_5,5663,23560,low,12517,15663,116,28,33,1858,3084,6673,23327,28434,17280,27273,7186,390
6/24/2017,Cat_4,Cat_5,17215,77782,low,51656,21469,271,44,33,9586,8036,20914,96019,116952,51318,96853,12192,913
6/24/2017,Cat_1,Cat_6,NA,47,low,NA,33,NA,NA,NA,NA,NA,NA,28,33,31,30,27,NA
6/24/2017,Cat_4,Cat_6,NA,28,low,NA,33,NA,NA,NA,NA,NA,NA,27,32,33,27,NA,NA
6/24/2017,Cat_1,Cat_7,8273,15331,low,20789,10701,127,33,86,949,2305,3686,9356,14468,5429,11811,4599,466
6/24/2017,Cat_2,Cat_7,3064,4432,low,36458,4310,116,NA,68,500,872,1335,2695,3913,1864,3179,791,102
6/24/2017,Cat_4,Cat_7,15908,20608,low,153905,4936,401,33,42,2015,3411,3039,9288,13485,5057,10858,902,228
6/24/2017,Cat_1,Cat_8,10184,96334,high,17924,38239,234,46,27,8943,13256,24577,118573,132139,60244,120159,42277,1626
6/24/2017,Cat_2,Cat_8,3047,25008,low,5289,14046,79,NA,44,2499,2801,8160,30654,38372,20059,31706,9228,333
